time,hour,month,day_of_week,temperature,solar_radiation,wind_speed,carbon_intensity
2024-10-12 02:00:00+00:00,2,10,5,8.8,0.0,14.1,88.5
2024-10-12 03:00:00+00:00,3,10,5,9.1,0.0,15.9,79.5
2024-10-12 04:00:00+00:00,4,10,5,9.3,0.0,14.9,70.5
2024-10-12 05:00:00+00:00,5,10,5,9.3,0.0,13.2,75.0
2024-10-12 06:00:00+00:00,6,10,5,8.9,0.0,11.5,95.0
2024-10-12 07:00:00+00:00,7,10,5,9.1,4.0,12.1,105.0
2024-10-12 08:00:00+00:00,8,10,5,9.5,26.0,10.7,106.5
2024-10-12 09:00:00+00:00,9,10,5,11.1,109.0,16.1,99.0
2024-10-12 10:00:00+00:00,10,10,5,12.4,120.0,16.2,74.5
2024-10-12 11:00:00+00:00,11,10,5,12.4,78.0,16.0,61.0
2024-10-12 12:00:00+00:00,12,10,5,13.5,141.0,17.3,54.0
2024-10-12 13:00:00+00:00,13,10,5,14.8,238.0,20.8,48.5
2024-10-12 14:00:00+00:00,14,10,5,14.4,289.0,21.9,47.0
2024-10-12 15:00:00+00:00,15,10,5,13.2,141.0,19.4,54.5
2024-10-12 16:00:00+00:00,16,10,5,13.4,118.0,18.1,67.0
2024-10-12 17:00:00+00:00,17,10,5,12.4,51.0,19.9,80.0
2024-10-12 18:00:00+00:00,18,10,5,11.1,1.0,19.2,82.0
2024-10-12 19:00:00+00:00,19,10,5,9.9,0.0,17.1,67.0
2024-10-12 20:00:00+00:00,20,10,5,9.6,0.0,19.3,60.5
2024-10-12 21:00:00+00:00,21,10,5,8.9,0.0,19.1,56.0
2024-10-12 22:00:00+00:00,22,10,5,8.1,0.0,17.7,57.5
2024-10-12 23:00:00+00:00,23,10,5,7.6,0.0,19.6,52.0
2024-10-13 00:00:00+00:00,0,10,6,7.4,0.0,21.6,51.5
2024-10-13 01:00:00+00:00,1,10,6,6.8,0.0,20.3,54.0
2024-10-13 02:00:00+00:00,2,10,6,6.5,0.0,18.0,54.5
2024-10-13 03:00:00+00:00,3,10,6,6.4,0.0,17.1,54.5
2024-10-13 04:00:00+00:00,4,10,6,6.1,0.0,15.4,59.5
2024-10-13 05:00:00+00:00,5,10,6,5.3,0.0,12.8,67.5
2024-10-13 06:00:00+00:00,6,10,6,4.8,0.0,11.4,88.0
2024-10-13 07:00:00+00:00,7,10,6,4.8,12.0,10.6,116.5
2024-10-13 08:00:00+00:00,8,10,6,6.2,87.0,10.9,144.0
2024-10-13 09:00:00+00:00,9,10,6,7.6,164.0,9.7,160.5
2024-10-13 10:00:00+00:00,10,10,6,9.3,318.0,9.3,168.0
2024-10-13 11:00:00+00:00,11,10,6,10.3,345.0,6.9,174.0
2024-10-13 12:00:00+00:00,12,10,6,10.6,300.0,5.6,188.0
2024-10-13 13:00:00+00:00,13,10,6,10.6,289.0,0.4,201.5
2024-10-13 14:00:00+00:00,14,10,6,10.6,202.0,1.7,219.5
2024-10-13 15:00:00+00:00,15,10,6,10.5,122.0,3.6,235.0
2024-10-13 16:00:00+00:00,16,10,6,10.1,61.0,2.2,240.0
2024-10-13 17:00:00+00:00,17,10,6,10.1,29.0,2.3,239.0
2024-10-13 18:00:00+00:00,18,10,6,8.1,0.0,5.6,239.5
2024-10-13 19:00:00+00:00,19,10,6,7.8,0.0,5.0,239.5
2024-10-13 20:00:00+00:00,20,10,6,7.8,0.0,5.1,224.0
2024-10-13 21:00:00+00:00,21,10,6,7.7,0.0,5.1,197.5
2024-10-13 22:00:00+00:00,22,10,6,7.5,0.0,6.9,169.0
2024-10-13 23:00:00+00:00,23,10,6,7.3,0.0,8.5,156.0
2024-10-14 00:00:00+00:00,0,10,0,7.8,0.0,10.1,170.5
2024-10-14 01:00:00+00:00,1,10,0,7.8,0.0,12.0,170.0
2024-10-14 02:00:00+00:00,2,10,0,7.9,0.0,11.3,168.0
2024-10-14 03:00:00+00:00,3,10,0,8.4,0.0,12.4,167.0
2024-10-14 04:00:00+00:00,4,10,0,8.4,0.0,14.3,177.5
2024-10-14 05:00:00+00:00,5,10,0,8.6,0.0,15.2,228.0
2024-10-14 06:00:00+00:00,6,10,0,8.9,0.0,15.9,243.5
2024-10-14 07:00:00+00:00,7,10,0,9.0,1.0,15.8,245.5
2024-10-14 08:00:00+00:00,8,10,0,9.4,10.0,18.1,236.5
2024-10-14 09:00:00+00:00,9,10,0,9.9,44.0,20.1,232.5
2024-10-14 10:00:00+00:00,10,10,0,10.5,93.0,20.4,229.5
2024-10-14 11:00:00+00:00,11,10,0,12.1,288.0,24.6,229.5
2024-10-14 12:00:00+00:00,12,10,0,13.1,360.0,21.7,234.0
2024-10-14 13:00:00+00:00,13,10,0,11.9,99.0,18.9,242.0
2024-10-14 14:00:00+00:00,14,10,0,12.1,113.0,16.4,242.0
2024-10-14 15:00:00+00:00,15,10,0,11.9,63.0,13.6,244.5
2024-10-14 16:00:00+00:00,16,10,0,11.9,69.0,13.6,253.5
2024-10-14 17:00:00+00:00,17,10,0,11.5,17.0,13.6,252.0
2024-10-14 18:00:00+00:00,18,10,0,11.2,0.0,13.4,249.5
2024-10-14 19:00:00+00:00,19,10,0,11.1,0.0,12.4,249.5
2024-10-14 20:00:00+00:00,20,10,0,11.0,0.0,14.1,236.0
2024-10-14 21:00:00+00:00,21,10,0,11.1,0.0,14.3,207.0
2024-10-14 22:00:00+00:00,22,10,0,11.1,0.0,13.3,169.0
2024-10-14 23:00:00+00:00,23,10,0,10.3,0.0,10.7,144.0
2024-10-15 00:00:00+00:00,0,10,1,9.9,0.0,9.3,132.0
2024-10-15 01:00:00+00:00,1,10,1,10.8,0.0,9.6,117.0
2024-10-15 02:00:00+00:00,2,10,1,10.6,0.0,9.9,110.5
2024-10-15 03:00:00+00:00,3,10,1,10.0,0.0,10.3,106.5
2024-10-15 04:00:00+00:00,4,10,1,9.8,0.0,7.6,123.0
2024-10-15 05:00:00+00:00,5,10,1,9.8,0.0,10.0,159.5
2024-10-15 06:00:00+00:00,6,10,1,10.1,0.0,11.0,164.0
2024-10-15 07:00:00+00:00,7,10,1,10.6,3.0,12.7,169.5
2024-10-15 08:00:00+00:00,8,10,1,11.6,27.0,13.7,160.0
2024-10-15 09:00:00+00:00,9,10,1,12.9,60.0,14.0,155.0
2024-10-15 10:00:00+00:00,10,10,1,14.4,120.0,16.6,144.0
2024-10-15 11:00:00+00:00,11,10,1,15.5,111.0,18.5,140.0
2024-10-15 12:00:00+00:00,12,10,1,16.2,142.0,19.7,139.0
2024-10-15 13:00:00+00:00,13,10,1,15.4,75.0,17.1,142.0
2024-10-15 14:00:00+00:00,14,10,1,16.1,90.0,16.0,141.0
2024-10-15 15:00:00+00:00,15,10,1,16.8,121.0,17.0,148.5
2024-10-15 16:00:00+00:00,16,10,1,16.2,121.0,15.5,156.0
2024-10-15 17:00:00+00:00,17,10,1,15.1,31.0,16.1,156.5
2024-10-15 18:00:00+00:00,18,10,1,14.2,0.0,19.1,147.5
2024-10-15 19:00:00+00:00,19,10,1,13.9,0.0,18.8,123.5
2024-10-15 20:00:00+00:00,20,10,1,14.2,0.0,19.6,97.5
2024-10-15 21:00:00+00:00,21,10,1,14.6,0.0,19.2,82.0
2024-10-15 22:00:00+00:00,22,10,1,14.9,0.0,17.9,71.0
2024-10-15 23:00:00+00:00,23,10,1,15.1,0.0,17.9,66.5
2024-10-16 00:00:00+00:00,0,10,2,15.1,0.0,16.6,62.0
2024-10-16 01:00:00+00:00,1,10,2,14.4,0.0,17.3,64.5
2024-10-16 02:00:00+00:00,2,10,2,14.4,0.0,13.9,64.0
2024-10-16 03:00:00+00:00,3,10,2,14.4,0.0,13.6,66.5
2024-10-16 04:00:00+00:00,4,10,2,14.5,0.0,13.7,70.5
2024-10-16 05:00:00+00:00,5,10,2,14.5,0.0,12.0,81.0
2024-10-16 06:00:00+00:00,6,10,2,14.4,0.0,11.3,103.0
2024-10-16 07:00:00+00:00,7,10,2,14.6,5.0,11.7,116.0
2024-10-16 08:00:00+00:00,8,10,2,15.9,80.0,13.1,124.5
2024-10-16 09:00:00+00:00,9,10,2,17.9,158.0,16.5,131.0
2024-10-16 10:00:00+00:00,10,10,2,19.0,199.0,16.9,141.0
2024-10-16 11:00:00+00:00,11,10,2,19.5,204.0,22.2,149.0
2024-10-16 12:00:00+00:00,12,10,2,20.5,260.0,24.6,152.5
2024-10-16 13:00:00+00:00,13,10,2,20.8,238.0,23.8,161.0
2024-10-16 14:00:00+00:00,14,10,2,21.4,333.0,24.1,165.0
2024-10-16 15:00:00+00:00,15,10,2,21.0,249.0,21.8,175.5
2024-10-16 16:00:00+00:00,16,10,2,20.4,130.0,16.3,179.5
2024-10-16 17:00:00+00:00,17,10,2,19.2,41.0,15.7,178.0
2024-10-16 18:00:00+00:00,18,10,2,18.2,0.0,19.9,173.5
2024-10-16 19:00:00+00:00,19,10,2,17.5,0.0,19.9,160.5
2024-10-16 20:00:00+00:00,20,10,2,17.5,0.0,24.2,145.0
2024-10-16 21:00:00+00:00,21,10,2,16.9,0.0,21.4,126.5
2024-10-16 22:00:00+00:00,22,10,2,16.6,0.0,19.1,114.5
2024-10-16 23:00:00+00:00,23,10,2,16.4,0.0,15.4,106.0
2024-10-17 00:00:00+00:00,0,10,3,16.0,0.0,12.6,114.5
2024-10-17 01:00:00+00:00,1,10,3,15.6,0.0,8.5,110.5
2024-10-17 02:00:00+00:00,2,10,3,15.0,0.0,10.5,109.0
2024-10-17 03:00:00+00:00,3,10,3,14.8,0.0,10.1,113.5
2024-10-17 04:00:00+00:00,4,10,3,14.8,0.0,11.4,119.0
2024-10-17 05:00:00+00:00,5,10,3,15.1,0.0,12.3,132.0
2024-10-17 06:00:00+00:00,6,10,3,15.1,0.0,14.3,153.0
2024-10-17 07:00:00+00:00,7,10,3,15.1,3.0,12.8,161.0
2024-10-17 08:00:00+00:00,8,10,3,15.0,56.0,14.9,154.5
2024-10-17 09:00:00+00:00,9,10,3,14.9,127.0,13.7,146.5
2024-10-17 10:00:00+00:00,10,10,3,14.9,167.0,12.4,141.5
2024-10-17 11:00:00+00:00,11,10,3,16.2,386.0,16.8,141.0
2024-10-17 12:00:00+00:00,12,10,3,17.0,366.0,17.2,143.0
2024-10-17 13:00:00+00:00,13,10,3,17.2,363.0,13.5,141.0
2024-10-17 14:00:00+00:00,14,10,3,17.1,219.0,12.7,152.5
2024-10-17 15:00:00+00:00,15,10,3,17.4,263.0,12.0,163.5
2024-10-17 16:00:00+00:00,16,10,3,16.6,147.0,7.1,187.0
2024-10-17 17:00:00+00:00,17,10,3,14.7,33.0,7.1,200.0
2024-10-17 18:00:00+00:00,18,10,3,13.1,0.0,9.8,199.5
2024-10-17 19:00:00+00:00,19,10,3,12.3,0.0,10.0,201.5
2024-10-17 20:00:00+00:00,20,10,3,11.7,0.0,8.7,200.0
2024-10-17 21:00:00+00:00,21,10,3,10.6,0.0,6.4,194.5
2024-10-17 22:00:00+00:00,22,10,3,9.4,0.0,8.0,169.5
2024-10-17 23:00:00+00:00,23,10,3,9.2,0.0,7.1,157.0
2024-10-18 00:00:00+00:00,0,10,4,9.2,0.0,7.5,163.5
2024-10-18 01:00:00+00:00,1,10,4,8.4,0.0,7.4,173.5
2024-10-18 02:00:00+00:00,2,10,4,8.5,0.0,7.2,170.0
2024-10-18 03:00:00+00:00,3,10,4,8.5,0.0,6.9,152.5
2024-10-18 04:00:00+00:00,4,10,4,8.1,0.0,5.1,158.5
2024-10-18 05:00:00+00:00,5,10,4,8.7,0.0,1.3,184.5
2024-10-18 06:00:00+00:00,6,10,4,8.6,0.0,0.9,199.5
2024-10-18 07:00:00+00:00,7,10,4,8.8,3.0,3.8,192.0
2024-10-18 08:00:00+00:00,8,10,4,9.1,45.0,6.0,170.0
2024-10-18 09:00:00+00:00,9,10,4,9.9,89.0,9.4,153.0
2024-10-18 10:00:00+00:00,10,10,4,10.9,167.0,10.9,134.0
2024-10-18 11:00:00+00:00,11,10,4,12.6,248.0,11.6,126.0
2024-10-18 12:00:00+00:00,12,10,4,14.0,308.0,12.1,125.0
2024-10-18 13:00:00+00:00,13,10,4,15.7,347.0,14.5,130.5
2024-10-18 14:00:00+00:00,14,10,4,16.1,346.0,15.2,147.0
2024-10-18 15:00:00+00:00,15,10,4,15.9,261.0,18.5,163.5
2024-10-18 16:00:00+00:00,16,10,4,14.9,152.0,14.0,167.5
2024-10-18 17:00:00+00:00,17,10,4,13.2,37.0,14.0,170.0
2024-10-18 18:00:00+00:00,18,10,4,12.1,0.0,14.0,150.0
2024-10-18 19:00:00+00:00,19,10,4,11.6,0.0,13.4,128.0
2024-10-18 20:00:00+00:00,20,10,4,11.7,0.0,13.4,110.5
2024-10-18 21:00:00+00:00,21,10,4,12.4,0.0,14.9,108.5
2024-10-18 22:00:00+00:00,22,10,4,13.2,0.0,16.5,95.5
2024-10-18 23:00:00+00:00,23,10,4,13.4,0.0,16.7,80.0
2024-10-19 00:00:00+00:00,0,10,5,13.6,0.0,15.4,79.5
2024-10-19 01:00:00+00:00,1,10,5,13.3,0.0,13.2,83.5
2024-10-19 02:00:00+00:00,2,10,5,13.8,0.0,14.8,78.5
2024-10-19 03:00:00+00:00,3,10,5,14.1,0.0,16.2,82.5
2024-10-19 04:00:00+00:00,4,10,5,14.1,0.0,17.0,86.0
2024-10-19 05:00:00+00:00,5,10,5,14.2,0.0,17.9,102.5
2024-10-19 06:00:00+00:00,6,10,5,14.3,0.0,18.8,135.5
2024-10-19 07:00:00+00:00,7,10,5,14.6,1.0,21.1,155.5
2024-10-19 08:00:00+00:00,8,10,5,14.6,11.0,20.8,152.5
2024-10-19 09:00:00+00:00,9,10,5,14.6,42.0,17.2,141.0
2024-10-19 10:00:00+00:00,10,10,5,14.7,74.0,14.9,126.0
2024-10-19 11:00:00+00:00,11,10,5,15.3,155.0,14.9,111.5
2024-10-19 12:00:00+00:00,12,10,5,16.3,341.0,13.6,103.5
2024-10-19 13:00:00+00:00,13,10,5,16.2,424.0,14.3,103.0
2024-10-19 14:00:00+00:00,14,10,5,16.4,364.0,12.4,117.5
2024-10-19 15:00:00+00:00,15,10,5,16.2,280.0,13.5,170.0
2024-10-19 16:00:00+00:00,16,10,5,15.4,150.0,7.8,209.5
2024-10-19 17:00:00+00:00,17,10,5,12.2,34.0,8.6,227.5
2024-10-19 18:00:00+00:00,18,10,5,11.3,0.0,8.1,225.5
2024-10-19 19:00:00+00:00,19,10,5,10.4,0.0,7.5,221.5
2024-10-19 20:00:00+00:00,20,10,5,9.9,0.0,8.1,214.0
2024-10-19 21:00:00+00:00,21,10,5,10.2,0.0,8.1,185.0
2024-10-19 22:00:00+00:00,22,10,5,10.4,0.0,9.0,143.5
2024-10-19 23:00:00+00:00,23,10,5,10.6,0.0,9.4,124.5
2024-10-20 00:00:00+00:00,0,10,6,10.9,0.0,9.5,92.5
2024-10-20 01:00:00+00:00,1,10,6,11.0,0.0,9.4,86.5
2024-10-20 02:00:00+00:00,2,10,6,11.0,0.0,10.3,88.0
2024-10-20 03:00:00+00:00,3,10,6,11.8,0.0,13.9,92.0
2024-10-20 04:00:00+00:00,4,10,6,12.2,0.0,16.0,94.5
2024-10-20 05:00:00+00:00,5,10,6,13.3,0.0,21.3,84.5
2024-10-20 06:00:00+00:00,6,10,6,13.4,0.0,20.9,83.0
2024-10-20 07:00:00+00:00,7,10,6,13.8,2.0,23.6,84.5
2024-10-20 08:00:00+00:00,8,10,6,14.1,32.0,26.1,81.0
2024-10-20 09:00:00+00:00,9,10,6,14.2,35.0,33.2,75.0
2024-10-20 10:00:00+00:00,10,10,6,14.2,46.0,36.7,71.0
2024-10-20 11:00:00+00:00,11,10,6,14.5,41.0,34.2,68.5
2024-10-20 12:00:00+00:00,12,10,6,16.0,48.0,31.7,64.0
2024-10-20 13:00:00+00:00,13,10,6,17.1,53.0,33.8,58.5
2024-10-20 14:00:00+00:00,14,10,6,17.4,32.0,31.7,57.5
2024-10-20 15:00:00+00:00,15,10,6,16.9,42.0,29.5,63.5
2024-10-20 16:00:00+00:00,16,10,6,16.4,18.0,28.8,79.5
2024-10-20 17:00:00+00:00,17,10,6,15.6,13.0,29.2,83.5
2024-10-20 18:00:00+00:00,18,10,6,14.6,0.0,28.0,77.5
2024-10-20 19:00:00+00:00,19,10,6,14.1,0.0,27.7,69.5
2024-10-20 20:00:00+00:00,20,10,6,13.9,0.0,27.0,72.0
2024-10-20 21:00:00+00:00,21,10,6,13.5,0.0,25.7,69.0
2024-10-20 22:00:00+00:00,22,10,6,13.4,0.0,24.4,69.0
2024-10-20 23:00:00+00:00,23,10,6,13.0,0.0,23.7,73.0
2024-10-21 00:00:00+00:00,0,10,0,12.7,0.0,22.8,69.0
2024-10-21 01:00:00+00:00,1,10,0,12.8,0.0,22.3,65.0
2024-10-21 02:00:00+00:00,2,10,0,12.3,0.0,20.1,66.5
2024-10-21 03:00:00+00:00,3,10,0,11.8,0.0,19.1,70.5
2024-10-21 04:00:00+00:00,4,10,0,11.6,0.0,18.2,69.5
2024-10-21 05:00:00+00:00,5,10,0,12.3,0.0,18.0,86.0
2024-10-21 06:00:00+00:00,6,10,0,12.6,0.0,16.0,102.5
2024-10-21 07:00:00+00:00,7,10,0,12.6,1.0,14.8,115.0
2024-10-21 08:00:00+00:00,8,10,0,12.8,22.0,13.7,112.5
2024-10-21 09:00:00+00:00,9,10,0,13.1,40.0,12.1,108.5
2024-10-21 10:00:00+00:00,10,10,0,13.8,99.0,10.8,106.0
2024-10-21 11:00:00+00:00,11,10,0,13.6,72.0,12.1,105.5
2024-10-21 12:00:00+00:00,12,10,0,13.9,92.0,9.9,109.5
2024-10-21 13:00:00+00:00,13,10,0,14.1,78.0,9.6,115.5
2024-10-21 14:00:00+00:00,14,10,0,14.1,93.0,12.4,135.0
2024-10-21 15:00:00+00:00,15,10,0,13.4,47.0,12.5,157.5
2024-10-21 16:00:00+00:00,16,10,0,12.8,28.0,12.4,166.5
2024-10-21 17:00:00+00:00,17,10,0,12.0,7.0,11.5,178.0
2024-10-21 18:00:00+00:00,18,10,0,11.6,0.0,11.5,169.5
2024-10-21 19:00:00+00:00,19,10,0,11.4,0.0,10.9,162.0
2024-10-21 20:00:00+00:00,20,10,0,11.2,0.0,10.7,143.5
2024-10-21 21:00:00+00:00,21,10,0,10.2,0.0,9.5,109.0
2024-10-21 22:00:00+00:00,22,10,0,9.9,0.0,10.5,90.5
2024-10-21 23:00:00+00:00,23,10,0,9.6,0.0,9.7,83.0
2024-10-22 00:00:00+00:00,0,10,1,9.4,0.0,10.6,85.5
2024-10-22 01:00:00+00:00,1,10,1,8.9,0.0,10.5,80.0
2024-10-22 02:00:00+00:00,2,10,1,8.6,0.0,10.3,75.5
2024-10-22 03:00:00+00:00,3,10,1,8.5,0.0,10.4,74.0
2024-10-22 04:00:00+00:00,4,10,1,8.4,0.0,9.8,76.0
2024-10-22 05:00:00+00:00,5,10,1,8.2,0.0,10.1,92.0
2024-10-22 06:00:00+00:00,6,10,1,8.1,0.0,10.0,119.0
2024-10-22 07:00:00+00:00,7,10,1,8.2,3.0,10.1,139.0
2024-10-22 08:00:00+00:00,8,10,1,9.7,75.0,14.3,137.0
2024-10-22 09:00:00+00:00,9,10,1,11.6,193.0,14.3,133.5
2024-10-22 10:00:00+00:00,10,10,1,13.8,304.0,15.9,128.5
2024-10-22 11:00:00+00:00,11,10,1,15.2,369.0,23.3,127.5
2024-10-22 12:00:00+00:00,12,10,1,15.8,389.0,19.8,132.0
2024-10-22 13:00:00+00:00,13,10,1,15.2,271.0,19.5,141.0
2024-10-22 14:00:00+00:00,14,10,1,15.3,280.0,19.8,156.5
2024-10-22 15:00:00+00:00,15,10,1,14.8,164.0,13.0,188.5
2024-10-22 16:00:00+00:00,16,10,1,14.5,107.0,9.7,219.0
2024-10-22 17:00:00+00:00,17,10,1,12.6,22.0,8.4,229.0
2024-10-22 18:00:00+00:00,18,10,1,11.8,0.0,9.2,230.5
2024-10-22 19:00:00+00:00,19,10,1,11.2,0.0,8.8,230.0
2024-10-22 20:00:00+00:00,20,10,1,10.5,0.0,7.6,219.0
2024-10-22 21:00:00+00:00,21,10,1,9.9,0.0,7.5,195.5
2024-10-22 22:00:00+00:00,22,10,1,9.4,0.0,7.0,173.5
2024-10-22 23:00:00+00:00,23,10,1,8.6,0.0,8.4,162.0
2024-10-23 00:00:00+00:00,0,10,2,7.9,0.0,10.0,167.5
2024-10-23 01:00:00+00:00,1,10,2,8.8,0.0,6.6,162.0
2024-10-23 02:00:00+00:00,2,10,2,8.7,0.0,6.5,154.5
2024-10-23 03:00:00+00:00,3,10,2,8.8,0.0,6.4,142.0
2024-10-23 04:00:00+00:00,4,10,2,9.2,0.0,5.5,168.0
2024-10-23 05:00:00+00:00,5,10,2,9.1,0.0,7.1,208.5
2024-10-23 06:00:00+00:00,6,10,2,9.1,0.0,7.2,211.5
2024-10-23 07:00:00+00:00,7,10,2,9.4,2.0,6.3,209.5
2024-10-23 08:00:00+00:00,8,10,2,11.0,54.0,7.3,204.0
2024-10-23 09:00:00+00:00,9,10,2,12.4,156.0,7.4,185.0
2024-10-23 10:00:00+00:00,10,10,2,14.1,275.0,11.6,174.0
2024-10-23 11:00:00+00:00,11,10,2,15.4,340.0,14.5,163.5
2024-10-23 12:00:00+00:00,12,10,2,15.8,294.0,15.5,157.0
2024-10-23 13:00:00+00:00,13,10,2,16.0,279.0,14.7,163.0
2024-10-23 14:00:00+00:00,14,10,2,16.2,264.0,14.3,173.0
2024-10-23 15:00:00+00:00,15,10,2,16.0,213.0,15.0,185.0
2024-10-23 16:00:00+00:00,16,10,2,14.9,111.0,11.4,192.0
2024-10-23 17:00:00+00:00,17,10,2,12.6,22.0,8.0,195.0
2024-10-23 18:00:00+00:00,18,10,2,11.2,0.0,8.1,186.5
2024-10-23 19:00:00+00:00,19,10,2,9.9,0.0,7.6,158.0
2024-10-23 20:00:00+00:00,20,10,2,9.4,0.0,7.8,118.5
2024-10-23 21:00:00+00:00,21,10,2,9.7,0.0,9.2,100.5
2024-10-23 22:00:00+00:00,22,10,2,10.1,0.0,9.6,83.5
2024-10-23 23:00:00+00:00,23,10,2,10.4,0.0,10.8,83.0
2024-10-24 00:00:00+00:00,0,10,3,10.4,0.0,11.5,72.5
2024-10-24 01:00:00+00:00,1,10,3,10.6,0.0,12.4,77.5
2024-10-24 02:00:00+00:00,2,10,3,10.1,0.0,10.4,81.5
2024-10-24 03:00:00+00:00,3,10,3,9.9,0.0,11.1,89.5
2024-10-24 04:00:00+00:00,4,10,3,9.9,0.0,11.3,95.0
2024-10-24 05:00:00+00:00,5,10,3,9.7,0.0,11.1,116.5
2024-10-24 06:00:00+00:00,6,10,3,9.6,0.0,11.5,127.5
2024-10-24 07:00:00+00:00,7,10,3,9.6,2.0,11.6,126.0
2024-10-24 08:00:00+00:00,8,10,3,10.9,72.0,14.2,122.0
2024-10-24 09:00:00+00:00,9,10,3,12.6,199.0,13.5,111.0
2024-10-24 10:00:00+00:00,10,10,3,14.2,313.0,14.6,104.0
2024-10-24 11:00:00+00:00,11,10,3,15.6,389.0,17.1,99.5
2024-10-24 12:00:00+00:00,12,10,3,16.5,418.0,17.5,98.5
2024-10-24 13:00:00+00:00,13,10,3,16.7,413.0,16.8,107.0
2024-10-24 14:00:00+00:00,14,10,3,16.5,352.0,15.9,120.0
2024-10-24 15:00:00+00:00,15,10,3,16.1,255.0,13.4,144.0
2024-10-24 16:00:00+00:00,16,10,3,14.8,131.0,10.0,151.0
2024-10-24 17:00:00+00:00,17,10,3,12.8,21.0,10.9,163.5
2024-10-24 18:00:00+00:00,18,10,3,12.6,0.0,11.5,166.5
2024-10-24 19:00:00+00:00,19,10,3,13.9,0.0,11.7,148.5
2024-10-24 20:00:00+00:00,20,10,3,13.2,0.0,9.0,136.0
2024-10-24 21:00:00+00:00,21,10,3,12.3,0.0,7.9,126.0
2024-10-24 22:00:00+00:00,22,10,3,11.8,0.0,8.9,118.5
2024-10-24 23:00:00+00:00,23,10,3,12.2,0.0,7.6,126.0
2024-10-25 00:00:00+00:00,0,10,4,12.6,0.0,8.2,145.0
2024-10-25 01:00:00+00:00,1,10,4,12.1,0.0,8.0,154.0
2024-10-25 02:00:00+00:00,2,10,4,12.4,0.0,7.5,161.0
2024-10-25 03:00:00+00:00,3,10,4,11.6,0.0,9.3,168.0
2024-10-25 04:00:00+00:00,4,10,4,11.8,0.0,7.5,161.5
2024-10-25 05:00:00+00:00,5,10,4,12.5,0.0,8.9,177.5
2024-10-25 06:00:00+00:00,6,10,4,13.2,0.0,11.6,194.5
2024-10-25 07:00:00+00:00,7,10,4,13.6,1.0,10.3,217.0
2024-10-25 08:00:00+00:00,8,10,4,14.1,51.0,11.8,219.0
2024-10-25 09:00:00+00:00,9,10,4,15.4,135.0,13.9,219.0
2024-10-25 10:00:00+00:00,10,10,4,16.5,167.0,15.9,214.0
2024-10-25 11:00:00+00:00,11,10,4,16.7,114.0,12.6,211.0
2024-10-25 12:00:00+00:00,12,10,4,16.7,115.0,13.2,207.5
2024-10-25 13:00:00+00:00,13,10,4,17.2,269.0,15.7,213.5
2024-10-25 14:00:00+00:00,14,10,4,17.6,246.0,15.8,214.0
2024-10-25 15:00:00+00:00,15,10,4,16.6,75.0,14.4,220.0
2024-10-25 16:00:00+00:00,16,10,4,15.6,23.0,13.9,225.5
2024-10-25 17:00:00+00:00,17,10,4,14.9,4.0,9.4,227.5
2024-10-25 18:00:00+00:00,18,10,4,14.1,0.0,10.7,229.5
2024-10-25 19:00:00+00:00,19,10,4,12.6,0.0,8.3,228.0
2024-10-25 20:00:00+00:00,20,10,4,10.9,0.0,6.9,214.0
2024-10-25 21:00:00+00:00,21,10,4,11.1,0.0,6.0,197.0
2024-10-25 22:00:00+00:00,22,10,4,10.6,0.0,6.7,169.0
2024-10-25 23:00:00+00:00,23,10,4,10.3,0.0,7.8,157.5
2024-10-26 00:00:00+00:00,0,10,5,10.2,0.0,8.7,155.5
2024-10-26 01:00:00+00:00,1,10,5,8.4,0.0,11.3,156.5
2024-10-26 02:00:00+00:00,2,10,5,9.6,0.0,9.0,147.5
2024-10-26 03:00:00+00:00,3,10,5,10.8,0.0,6.1,149.5
2024-10-26 04:00:00+00:00,4,10,5,10.8,0.0,5.0,155.5
2024-10-26 05:00:00+00:00,5,10,5,10.8,0.0,3.4,162.0
2024-10-26 06:00:00+00:00,6,10,5,9.6,0.0,4.1,169.0
2024-10-26 07:00:00+00:00,7,10,5,10.2,1.0,4.8,182.0
2024-10-26 08:00:00+00:00,8,10,5,10.9,47.0,4.9,175.5
2024-10-26 09:00:00+00:00,9,10,5,11.9,123.0,4.5,161.0
2024-10-26 10:00:00+00:00,10,10,5,13.6,200.0,5.1,143.5
2024-10-26 11:00:00+00:00,11,10,5,15.0,253.0,5.9,132.5
2024-10-26 12:00:00+00:00,12,10,5,16.0,231.0,8.0,137.0
2024-10-26 13:00:00+00:00,13,10,5,14.5,171.0,1.3,135.5
2024-10-26 14:00:00+00:00,14,10,5,14.2,67.0,4.8,139.5
2024-10-26 15:00:00+00:00,15,10,5,13.9,53.0,4.6,145.5
2024-10-26 16:00:00+00:00,16,10,5,13.6,24.0,1.5,159.5
2024-10-26 17:00:00+00:00,17,10,5,13.2,11.0,0.9,170.0
2024-10-26 18:00:00+00:00,18,10,5,10.9,0.0,5.6,168.0
2024-10-26 19:00:00+00:00,19,10,5,11.2,0.0,5.4,164.0
2024-10-26 20:00:00+00:00,20,10,5,10.4,0.0,6.7,141.0
2024-10-26 21:00:00+00:00,21,10,5,9.4,0.0,7.6,120.0
2024-10-26 22:00:00+00:00,22,10,5,9.1,0.0,6.7,106.0
2024-10-26 23:00:00+00:00,23,10,5,9.2,0.0,8.4,96.0
